z6-20054,Port1,,Port2,,Port3,,Port4,,Port5,,Port6,,Port7,,Port8,
# Records: 4106,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,Battery,,Barometer,
Timestamps, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, ¡ÆC Logger Temperature
,,,,,,,,,,,,,,,,
2023-03-15 22:30:00,-6.6,9.4,-15.5,9.5,-12.1,9.6,-5633.7,8.7,-168.1,9.4,-30.7,9.7,66,7998,102.38,8
2023-03-15 22:40:00,-6.6,9.4,-15.5,9.4,-12.1,9.6,-5502.9,8.6,-167.9,9.4,-30.9,9.7,66,7995,102.38,8
2023-03-15 22:50:00,-6.6,9.3,-15.5,9.4,-12.1,9.5,-5548.8,8.6,-167.4,9.3,-31,9.6,66,7998,102.38,8
2023-03-15 23:00:00,-6.6,9.3,-15.5,9.4,-12.1,9.5,-5596.2,8.6,-167.1,9.2,-31.1,9.6,66,7995,102.38,8
2023-03-15 23:10:00,-6.6,9.3,-15.4,9.3,-12,9.5,-5432.4,8.5,-166.5,9.2,-31.3,9.5,66,7995,102.39,8
2023-03-15 23:20:00,-6.6,9.3,-15.4,9.3,-12.1,9.4,-5372.7,8.5,-166.5,9.1,-31.4,9.5,66,7997,102.43,8
2023-03-15 23:30:00,-6.6,9.2,-15.4,9.3,-12,9.4,-5385.1,8.4,-166.2,9.1,-31.5,9.4,66,7995,102.45,8
2023-03-15 23:40:00,-6.6,9.2,-15.4,9.2,-12,9.4,-5523.3,8.4,-166.3,9,-31.7,9.4,66,7997,102.47,8
2023-03-15 23:50:00,-6.6,9.2,-15.4,9.2,-12,9.4,-5458.8,8,-165.8,9,-31.9,9.4,66,8001,102.47,7.8
2023-03-16 00:00:00,-6.6,9.2,-15.4,9.2,-12,9.3,-5708.2,7.5,-166.7,8.8,-32.1,9.3,66,7998,102.48,7.4
2023-03-16 00:10:00,-6.6,9.1,-15.4,9.2,-12,9.3,-5757,7,-167,8.6,-32.1,9.2,65,7976,102.48,7.1
2023-03-16 00:20:00,-6.6,9.1,-15.4,9.1,-12,9.3,-5709.5,6.7,-166.3,8.4,-32.3,9.1,65,7977,102.5,6.8
2023-03-16 00:30:00,-6.6,9.1,-15.4,9.1,-12,9.2,-5850.5,6.3,-166.1,8.2,-32.5,9,65,7978,102.51,6.4
2023-03-16 00:40:00,-6.6,9.1,-15.4,9,-12,9.2,-5861.3,5.9,-166.3,7.9,-32.6,8.9,65,7979,102.53,5.9
2023-03-16 00:50:00,-6.6,9,-15.4,9,-12,9.2,-5925.1,5.6,-165.3,7.7,-32.8,8.8,66,7981,102.54,5.5
2023-03-16 01:00:00,-6.6,9,-15.4,9,-12,9.2,-5887,5.5,-164.6,7.5,-33,8.6,66,7981,102.55,5.4
2023-03-16 01:10:00,-6.6,9,-15.4,8.9,-12,9.1,-5795.6,5.4,-164.8,7.4,-33.1,8.6,65,7979,102.57,5.2
2023-03-16 01:20:00,-6.6,9,-15.4,8.9,-12,9.1,-5811.6,5.2,-165.2,7.2,-33.4,8.4,66,7981,102.58,4.9
2023-03-16 01:30:00,-6.6,8.9,-15.4,8.8,-12,9,-5753,5,-165.2,7.1,-33.5,8.4,66,7981,102.6,4.9
2023-03-16 01:40:00,-6.6,8.9,-15.4,8.8,-12,9,-5739.8,4.9,-164.9,7,-33.8,8.2,66,7982,102.61,4.8
2023-03-16 01:50:00,-6.6,8.9,-15.4,8.7,-12,9,-5667.6,4.7,-164.1,6.8,-33.9,8.2,66,7982,102.61,4.7
2023-03-16 02:00:00,-6.6,8.8,-15.4,8.7,-12,8.9,-5709.5,4.6,-163.9,6.7,-34.1,8,66,7982,102.62,4.6
2023-03-16 02:10:00,-6.6,8.8,-15.4,8.6,-12,8.9,-5585.9,4.3,-163.9,6.6,-34.3,8,65,7979,102.62,4.4
2023-03-16 02:20:00,-6.6,8.8,-15.4,8.6,-12,8.8,-5646.7,4.1,-163.8,6.4,-34.5,7.9,66,7981,102.62,4.1
2023-03-16 02:30:00,-6.6,8.8,-15.4,8.6,-12,8.8,-5458.8,4,-163.4,6.2,-34.8,7.8,65,7979,102.62,4.1
2023-03-16 02:40:00,-6.6,8.7,-15.4,8.5,-12,8.8,-5415,3.8,-162.7,6.1,-34.9,7.7,66,7980,102.63,3.9
2023-03-16 02:50:00,-6.6,8.7,-15.4,8.5,-12,8.7,-5231.1,3.6,-163.2,6,-35.2,7.6,66,7983,102.64,3.7
2023-03-16 03:00:00,-6.6,8.6,-15.4,8.4,-12,8.7,-5151,3.4,-162.4,5.9,-35.4,7.5,65,7979,102.66,3.4
2023-03-16 03:10:00,-6.6,8.6,-15.4,8.4,-12,8.6,-5018.7,3.2,-161.7,5.7,-35.6,7.4,66,7980,102.67,3
2023-03-16 03:20:00,-6.6,8.6,-15.4,8.3,-12,8.6,-4937.4,2.8,-161.5,5.5,-35.8,7.3,66,7981,102.67,2.5
2023-03-16 03:30:00,-6.6,8.6,-15.4,8.3,-12,8.6,-4807.2,2.7,-160.6,5.4,-36.1,7.2,65,7979,102.66,2.5
2023-03-16 03:40:00,-6.6,8.5,-15.4,8.2,-12,8.5,-4622.7,2.5,-159.6,5.2,-36.4,7.1,66,7980,102.65,2.4
2023-03-16 03:50:00,-6.6,8.5,-15.4,8.1,-12,8.5,-4556.1,2.3,-159.5,5.1,-36.7,7,65,7978,102.67,2.2
2023-03-16 04:00:00,-6.6,8.4,-15.4,8.1,-12,8.4,-4294.3,2.1,-159.7,5,-36.8,6.9,65,7979,102.68,1.9
2023-03-16 04:10:00,-6.6,8.4,-15.4,8,-12,8.4,-4164.8,1.9,-159.1,4.8,-37,6.8,65,7976,102.69,1.6
2023-03-16 04:20:00,-6.6,8.4,-15.4,8,-12.1,8.3,-3979.2,1.8,-158.4,4.7,-37.3,6.7,65,7973,102.68,1.2
2023-03-16 04:30:00,-6.6,8.3,-15.4,7.9,-12.1,8.3,-3822.9,1.7,-158.1,4.6,-37.5,6.6,65,7975,102.69,1.2
2023-03-16 04:40:00,-6.6,8.3,-15.4,7.9,-12.1,8.2,-3642.5,1.6,-157.6,4.5,-37.8,6.5,65,7976,102.69,0.7
2023-03-16 04:50:00,-6.6,8.2,-15.5,7.8,-12.1,8.2,-3555.5,1.3,-156.8,4.4,-38,6.4,65,7976,102.69,0
2023-03-16 05:00:00,-6.6,8.2,-15.5,7.8,-12.1,8.1,-3401.7,1.3,-156,4.2,-38.3,6.3,65,7975,102.7,-0.3
2023-03-16 05:10:00,-6.6,8.2,-15.5,7.7,-12.1,8.1,-3231.4,1.2,-155.6,4.1,-38.5,6.2,65,7974,102.71,-0.8
2023-03-16 05:20:00,-6.6,8.1,-15.5,7.6,-12.1,8,-3080.3,1,-155.5,4,-38.9,6.2,65,7977,102.72,-1.4
2023-03-16 05:30:00,-6.6,8.1,-15.5,7.6,-12.1,8,-2964.8,0.8,-155.5,3.9,-39,6.1,65,7972,102.73,-1.8
2023-03-16 05:40:00,-6.6,8,-15.5,7.5,-12.1,7.9,-2876.7,0.5,-154.3,3.8,-39.4,6,65,7971,102.73,-2.2
2023-03-16 05:50:00,-6.6,8,-15.5,7.5,-12.1,7.9,-2758.6,0.3,-153.9,3.6,-39.7,5.9,65,7971,102.73,-3
2023-03-16 06:00:00,-6.6,7.9,-15.5,7.4,-12.1,7.8,-2657.6,0,-153.1,3.4,-40.1,5.8,65,7971,102.75,-3.6
2023-03-16 06:10:00,-6.7,7.9,-15.5,7.3,-12.1,7.8,-2575.7,-0.2,-152.3,3.3,-40.2,5.7,65,7966,102.75,-3.9
2023-03-16 06:20:00,-6.7,7.8,-15.5,7.3,-12.1,7.7,-2490,-0.5,-152.1,3.1,-40.4,5.6,65,7969,102.76,-4.4
2023-03-16 06:30:00,-6.7,7.8,-15.5,7.2,-12.1,7.6,-2379.6,-0.7,-151.5,3,-40.6,5.4,65,7967,102.76,-4.7
2023-03-16 06:40:00,-6.7,7.8,-15.5,7.2,-12.1,7.6,-2284,-0.9,-150.7,2.8,-40.9,5.4,65,7968,102.76,-5.1
2023-03-16 06:50:00,-6.7,7.7,-15.5,7.1,-12.1,7.5,-2183.2,-1,-150.3,2.7,-41.1,5.2,65,7970,102.77,-5.3
2023-03-16 07:00:00,-6.7,7.7,-15.5,7,-12.2,7.5,-2079.2,-1,-150.2,2.6,-41.2,5.2,65,7968,102.76,-5.2
2023-03-16 07:10:00,-6.7,7.6,-15.5,7,-12.2,7.4,-1985.6,-1,-149.5,2.5,-41.4,5.1,65,7967,102.79,-5.3
2023-03-16 07:20:00,-6.7,7.6,-15.5,6.9,-12.2,7.4,-1871.5,-0.8,-148.3,2.4,-41.6,5,65,7969,102.81,-5.2
2023-03-16 07:30:00,-6.7,7.5,-15.5,6.9,-12.2,7.3,-1787.3,-0.4,-147.7,2.4,-41.9,4.9,65,7963,102.84,-4.8
2023-03-16 07:40:00,-6.7,7.5,-15.5,6.8,-12.2,7.3,-1670.3,0.3,-147.5,2.5,-42,4.9,65,7965,102.85,-3.8
2023-03-16 07:50:00,-6.7,7.4,-15.5,6.8,-12.2,7.2,-1563.5,1.1,-147.2,2.7,-42.2,4.9,65,7968,102.85,-2.6
2023-03-16 08:00:00,-6.8,7.4,-15.5,6.7,-12.2,7.2,-1486.6,1.8,-146.8,3,-42.5,4.9,65,7967,102.87,-1.6
2023-03-16 08:10:00,-6.8,7.3,-15.5,6.6,-12.2,7.1,-1412.2,3,-146.3,3.2,-42.7,4.9,65,7969,102.9,-0.2
2023-03-16 08:20:00,-6.8,7.3,-15.5,6.6,-12.2,7,-1322.5,4.7,-145.6,3.6,-42.9,4.9,65,7969,102.92,1.6
2023-03-16 08:30:00,-6.8,7.2,-15.5,6.6,-12.2,7,-1277.6,5.8,-144.4,4.1,-43,5,65,7972,102.93,3.1
2023-03-16 08:40:00,-6.8,7.2,-15.5,6.5,-12.2,7,-1245.6,6.8,-144.2,4.5,-43.2,5.1,65,7950,102.95,4.1
2023-03-16 08:50:00,-6.8,7.2,-15.5,6.5,-12.3,6.9,-1224.6,8.1,-143.6,4.9,-43.5,5.2,65,7962,102.96,5.1
2023-03-16 09:00:00,-6.8,7.1,-15.5,6.5,-12.3,6.9,-1203.6,9.4,-142.7,5.3,-43.6,5.4,65,7966,102.97,5.9
2023-03-16 09:10:00,-6.8,7.1,-15.5,6.5,-12.3,6.9,-1196.2,10.6,-142.1,5.8,-43.7,5.6,65,7967,102.98,6.4
2023-03-16 09:20:00,-6.8,7,-15.6,6.5,-12.3,6.9,-1210.6,11.7,-141.8,6.2,-43.8,5.7,65,7968,102.97,7
2023-03-16 09:30:00,-6.9,7,-15.6,6.5,-12.3,6.9,-1215.9,12.5,-141.8,6.7,-43.8,5.9,64,7946,102.97,7.5
2023-03-16 09:40:00,-6.9,7,-15.6,6.5,-12.3,6.8,-1246.5,13.5,-141,7.1,-43.9,6.1,65,7960,102.98,8.1
2023-03-16 09:50:00,-6.9,7,-15.6,6.5,-12.3,6.9,-1271.1,14.7,-140.9,7.6,-44,6.4,65,7961,102.98,8.5
2023-03-16 10:00:00,-6.9,7,-15.6,6.5,-12.3,6.9,-1332.6,15.5,-140.3,8.1,-44,6.6,65,7961,102.97,8.9
2023-03-16 10:10:00,-6.9,7,-15.6,6.5,-12.3,6.9,-1369.9,16.3,-140.4,8.5,-44.1,6.8,64,7942,102.96,9.3
2023-03-16 10:20:00,-6.9,7,-15.6,6.6,-12.3,6.9,-1442.8,16.9,-140.2,9,-44.1,7.1,65,7955,102.96,9.7
2023-03-16 10:30:00,-6.9,7,-15.6,6.6,-12.3,6.9,-1501.1,17.4,-139.6,9.3,-44,7.4,65,7954,102.94,9.9
2023-03-16 10:40:00,-6.9,7,-15.6,6.7,-12.4,7,-1592.9,18,-139.1,9.7,-44,7.6,65,7960,102.95,10
2023-03-16 10:50:00,-7,7,-15.6,6.7,-12.4,7,-1610.6,19,-139.5,10.1,-43.9,7.9,65,7960,102.94,10.5
2023-03-16 11:00:00,-7,7,-15.6,6.8,-12.4,7,-1704.9,19.8,-139,10.6,-43.7,8.2,65,7960,102.93,10.8
2023-03-16 11:10:00,-7,7.1,-15.6,6.8,-12.4,7.1,-1781.1,20,-139.4,11,-43.6,8.5,65,7961,102.92,11
2023-03-16 11:20:00,-7,7.1,-15.6,6.9,-12.4,7.2,-1875.4,20.1,-139.1,11.4,-43.5,8.8,65,7956,102.91,11.3
2023-03-16 11:30:00,-7,7.1,-15.6,7,-12.4,7.2,-1968.3,21.3,-139,11.7,-43.3,9.1,65,7957,102.9,11.7
2023-03-16 11:40:00,-7,7.2,-15.7,7,-12.4,7.3,-2084,22.3,-139.8,12.2,-43,9.4,65,7957,102.88,12.1
2023-03-16 11:50:00,-7,7.2,-15.7,7.1,-12.4,7.3,-2218.2,21.8,-140,12.6,-42.7,9.7,65,7958,102.88,12.2
2023-03-16 12:00:00,-7.1,7.3,-15.7,7.2,-12.4,7.4,-2397.7,21.1,-141.2,12.7,-42.5,10,65,7961,102.86,12.2
2023-03-16 12:10:00,-7.1,7.3,-15.7,7.3,-12.4,7.5,-2486,21.5,-141.8,12.9,-42.3,10.2,65,7960,102.85,12.5
2023-03-16 12:20:00,-7.1,7.4,-15.7,7.4,-12.4,7.6,-2643.6,21.5,-141.9,13.2,-42.1,10.4,65,7960,102.86,12.9
2023-03-16 12:30:00,-7.1,7.4,-15.7,7.5,-12.4,7.6,-2867.4,22.6,-142.6,13.5,-41.8,10.7,65,7953,102.85,13.3
2023-03-16 12:40:00,-7.1,7.5,-15.7,7.6,-12.5,7.7,-3081,24.2,-143.2,14,-41.6,10.9,65,7956,102.84,13.8
2023-03-16 12:50:00,-7.1,7.5,-15.7,7.7,-12.5,7.8,-3351.2,23.9,-144.2,14.4,-41.4,11.2,65,7957,102.85,13.9
2023-03-16 13:00:00,-7.1,7.6,-15.7,7.8,-12.5,7.9,-3647.5,24,-144.5,14.6,-41,11.5,65,7957,102.85,14
2023-03-16 13:10:00,-7.2,7.7,-15.7,7.9,-12.5,8,-3823.8,24.3,-144.5,15,-40.7,11.8,65,7959,102.82,14.5
2023-03-16 13:20:00,-7.2,7.7,-15.7,8,-12.5,8,-4202.4,22.8,-145,15.1,-40.5,12,65,7958,102.81,14.4
2023-03-16 13:30:00,-7.2,7.8,-15.8,8.1,-12.5,8.1,-4739.1,21.6,-145.7,15,-40.2,12.1,65,7960,102.81,14.2
2023-03-16 13:40:00,-7.2,7.9,-15.8,8.2,-12.5,8.2,-5251.6,21.7,-146.8,14.9,-39.8,12.2,65,7950,102.78,14.4
2023-03-16 13:50:00,-7.2,7.9,-15.8,8.3,-12.5,8.3,-5556.4,22.3,-148,15,-39.4,12.3,65,7953,102.78,14.6
2023-03-16 14:00:00,-7.2,8,-15.8,8.4,-12.5,8.4,-5908.7,21.9,-148,15,-39,12.4,65,7954,102.78,14.5
2023-03-16 14:10:00,-7.2,8.1,-15.8,8.5,-12.5,8.5,-6108,23.2,-149.7,15.2,-38.7,12.5,64,7945,102.77,14.9
2023-03-16 14:20:00,-7.3,8.2,-15.8,8.6,-12.5,8.6,-6675.7,22.6,-154.3,15.4,-38.3,12.6,64,7947,102.77,15
2023-03-16 14:30:00,-7.3,8.2,-15.8,8.6,-12.5,8.6,-7169.6,22.4,-155,15.4,-37.9,12.8,65,7950,102.73,15
2023-03-16 14:40:00,-7.3,8.3,-15.8,8.7,-12.5,8.7,-7801.8,22.3,-155.3,15.5,-37.7,12.9,65,7951,102.73,15
2023-03-16 14:50:00,-7.3,8.4,-15.8,8.8,-12.5,8.8,-7872.2,21.6,-156.4,15.5,-37.3,12.9,65,7953,102.72,14.8
2023-03-16 15:00:00,-7.3,8.4,-15.8,8.9,-12.5,8.8,-8194,20.5,-156.7,15.3,-36.9,13,65,7953,102.74,14.5
2023-03-16 15:10:00,-7.3,8.5,-15.8,9,-12.5,8.9,-8763.9,19.2,-157.6,15.1,-36.6,13,64,7937,102.73,14
2023-03-16 15:20:00,-7.3,8.6,-15.8,9.1,-12.5,9,-8695.5,18.1,-158.6,14.7,-36.3,12.9,64,7942,102.75,13.8
2023-03-16 15:30:00,-7.3,8.6,-15.8,9.1,-12.5,9,-8953.6,17.6,-159.2,14.3,-36.1,12.8,64,7944,102.76,13.5
2023-03-16 15:40:00,-7.3,8.7,-15.8,9.2,-12.5,9.1,-9166.3,17.1,-160,14.1,-35.9,12.7,64,7943,102.75,13.3
2023-03-16 15:50:00,-7.3,8.7,-15.9,9.3,-12.5,9.2,-9653.7,16.6,-160.8,13.8,-35.7,12.6,64,7946,102.74,13
2023-03-16 16:00:00,-7.3,8.8,-15.9,9.3,-12.5,9.2,-9853.6,16.1,-161.9,13.6,-35.4,12.5,64,7946,102.74,12.8
2023-03-16 16:10:00,-7.3,8.8,-15.8,9.4,-12.5,9.3,-10178.8,15.5,-162.5,13.3,-35.4,12.4,64,7938,102.73,12.6
2023-03-16 16:20:00,-7.3,8.9,-15.8,9.4,-12.5,9.3,-10263.5,14.8,-163,13,-35.2,12.2,64,7938,102.73,12.2
2023-03-16 16:30:00,-7.3,8.9,-15.8,9.4,-12.5,9.4,-10353.7,14.2,-163.7,12.8,-35,12.1,64,7941,102.72,11.8
2023-03-16 16:40:00,-7.3,9,-15.8,9.4,-12.6,9.4,-10171.7,13.8,-164.4,12.5,-34.9,11.9,64,7942,102.72,11.7
2023-03-16 16:50:00,-7.3,9,-15.9,9.4,-12.5,9.4,-10202.2,13.4,-165,12.2,-34.8,11.8,64,7941,102.71,11.4
2023-03-16 17:00:00,-7.4,9,-15.9,9.5,-12.5,9.5,-10348.9,12.8,-165.4,12,-34.7,11.7,64,7943,102.71,11.1
2023-03-16 17:10:00,-7.4,9.1,-15.9,9.5,-12.5,9.5,-10729.9,12.4,-164,11.8,-34.7,11.6,64,7940,102.7,10.9
2023-03-16 17:20:00,-7.4,9.1,-15.9,9.5,-12.5,9.5,-10423.1,12,-161.5,11.5,-34.7,11.4,64,7940,102.69,10.6
2023-03-16 17:30:00,-7.4,9.1,-15.9,9.5,-12.5,9.5,-10303.8,11.6,-161.9,11.3,-34.7,11.3,64,7930,102.68,10.5
2023-03-16 17:40:00,-7.4,9.1,-15.9,9.4,-12.5,9.5,-10190.5,11.2,-162,11.1,-34.7,11.2,64,7933,102.69,10.3
2023-03-16 17:50:00,-7.4,9.1,-15.9,9.4,-12.5,9.5,-10394.3,10.8,-162.4,10.8,-34.7,11,64,7932,102.71,10
2023-03-16 18:00:00,-7.4,9.2,-15.9,9.4,-12.5,9.5,-10334.6,10.3,-162.3,10.6,-34.8,10.9,64,7934,102.72,9.8
2023-03-16 18:10:00,-7.4,9.2,-15.9,9.4,-12.5,9.5,-10619.3,9.9,-162.5,10.4,-34.8,10.8,64,7933,102.72,9.5
2023-03-16 18:20:00,-7.4,9.2,-15.9,9.4,-12.5,9.5,-10396.7,9.5,-162,10.2,-34.9,10.6,64,7935,102.72,9.2
2023-03-16 18:30:00,-7.4,9.2,-15.9,9.4,-12.5,9.5,-10221,9.1,-162,9.9,-34.9,10.4,63,7912,102.72,9
2023-03-16 18:40:00,-7.4,9.2,-15.9,9.3,-12.5,9.4,-10249.3,8.8,-162.6,9.7,-35,10.3,64,7925,102.72,8.8
2023-03-16 18:50:00,-7.4,9.2,-15.9,9.3,-12.5,9.4,-10280.1,8.4,-163.3,9.5,-35,10.2,64,7927,102.73,8.5
2023-03-16 19:00:00,-7.4,9.1,-15.9,9.3,-12.5,9.4,-10318,8.1,-162.7,9.3,-35.1,10,64,7927,102.74,8.2
2023-03-16 19:10:00,-7.4,9.1,-15.9,9.2,-12.5,9.4,-10235.2,7.8,-161.7,9.1,-35.2,9.9,64,7930,102.74,7.9
2023-03-16 19:20:00,-7.4,9.1,-15.9,9.2,-12.5,9.3,-9947.1,7.6,-162.3,8.9,-35.4,9.8,64,7928,102.73,7.6
2023-03-16 19:30:00,-7.4,9.1,-15.9,9.2,-12.5,9.3,-9874.1,7.4,-162.2,8.7,-35.5,9.6,63,7919,102.71,7.4
2023-03-16 19:40:00,-7.4,9.1,-15.9,9.1,-12.5,9.3,-9981.5,7.2,-161.8,8.6,-35.6,9.5,64,7921,102.7,7.2
2023-03-16 19:50:00,-7.4,9.1,-15.9,9.1,-12.5,9.3,-9890,7,-161.1,8.4,-35.8,9.4,64,7922,102.71,6.9
2023-03-16 20:00:00,-7.4,9.1,-15.9,9,-12.5,9.2,-9806.1,6.9,-161,8.3,-36.1,9.3,64,7923,102.73,6.7
2023-03-16 20:10:00,-7.4,9,-15.9,9,-12.5,9.2,-9716.2,6.8,-161.1,8.2,-36.1,9.2,64,7925,102.73,6.6
2023-03-16 20:20:00,-7.4,9,-15.9,9,-12.5,9.2,-9738.6,6.7,-161,8.1,-36.3,9.1,64,7924,102.74,6.5
2023-03-16 20:30:00,-7.4,9,-15.9,8.9,-12.5,9.1,-9462.3,6.6,-161.2,8,-36.5,9,64,7922,102.74,6.3
2023-03-16 20:40:00,-7.4,9,-15.9,8.9,-12.5,9.1,-9527.9,6.5,-161,7.9,-36.6,8.9,64,7922,102.74,6.2
2023-03-16 20:50:00,-7.4,8.9,-15.9,8.8,-12.5,9,-9418.8,6.4,-159.8,7.8,-36.8,8.8,64,7920,102.73,6.1
2023-03-16 21:00:00,-7.4,8.9,-15.9,8.8,-12.5,9,-9532.3,6.3,-159.6,7.7,-37.1,8.7,64,7922,102.75,6
2023-03-16 21:10:00,-7.4,8.9,-15.9,8.7,-12.5,9,-9227.7,6.2,-159.4,7.6,-37.2,8.6,64,7921,102.75,6
2023-03-16 21:20:00,-7.4,8.8,-15.9,8.7,-12.5,8.9,-9232,6.1,-159,7.5,-37.4,8.6,64,7922,102.76,5.8
2023-03-16 21:30:00,-7.4,8.8,-15.9,8.7,-12.5,8.9,-9215,6,-159.7,7.4,-37.6,8.5,64,7922,102.77,5.8
2023-03-16 21:40:00,-7.4,8.8,-15.9,8.6,-12.5,8.9,-9227.7,6,-158.9,7.3,-37.8,8.4,63,7919,102.78,5.7
2023-03-16 21:50:00,-7.4,8.8,-15.9,8.6,-12.5,8.8,-9117.9,5.9,-158.1,7.3,-38.1,8.4,64,7920,102.8,5.7
2023-03-16 22:00:00,-7.4,8.7,-15.9,8.6,-12.5,8.8,-9185.3,5.8,-157.5,7.2,-38.2,8.3,64,7923,102.8,5.6
2023-03-16 22:10:00,-7.4,8.7,-15.9,8.5,-12.5,8.7,-9193.8,5.7,-157.3,7.1,-38.5,8.2,64,7922,102.78,5.5
2023-03-16 22:20:00,-7.4,8.7,-15.9,8.5,-12.5,8.7,-8845,5.6,-157.2,7,-38.7,8.2,64,7921,102.77,5.5
2023-03-16 22:30:00,-7.4,8.6,-15.9,8.4,-12.5,8.7,-8924.7,5.6,-156.9,7,-39,8.1,63,7919,102.79,5.4
2023-03-16 22:40:00,-7.4,8.6,-15.9,8.4,-12.5,8.6,-8719.6,5.5,-157,6.9,-39.2,8,64,7922,102.78,5.3
2023-03-16 22:50:00,-7.4,8.6,-15.9,8.4,-12.5,8.6,-8651.6,5.5,-156.9,6.9,-39.2,8,64,7922,102.8,5.3
2023-03-16 23:00:00,-7.4,8.6,-15.9,8.3,-12.5,8.6,-8780,5.4,-156.7,6.8,-39.5,7.9,64,7922,102.77,5.2
2023-03-16 23:10:00,-7.4,8.6,-15.9,8.3,-12.5,8.5,-8568.3,5.4,-156.3,6.8,-39.7,7.9,64,7922,102.77,5.1
2023-03-16 23:20:00,-7.4,8.5,-15.9,8.2,-12.5,8.5,-8586.1,5.2,-155.7,6.7,-40.1,7.8,64,7923,102.74,5
2023-03-16 23:30:00,-7.4,8.5,-15.9,8.2,-12.5,8.5,-8822.6,5,-155.6,6.6,-40.2,7.8,64,7923,102.71,4.8
2023-03-16 23:40:00,-7.4,8.5,-15.9,8.2,-12.5,8.4,-8820.5,4.7,-155.1,6.5,-40.4,7.7,64,7923,102.71,4.5
2023-03-16 23:50:00,-7.4,8.4,-16,8.1,-12.5,8.4,-8693.5,4.5,-155.5,6.4,-40.6,7.6,64,7922,102.69,4.3
2023-03-17 00:00:00,-7.4,8.4,-16,8.1,-12.5,8.4,-8603.9,4.3,-154.7,6.2,-40.7,7.5,64,7923,102.7,4.1
2023-03-17 00:10:00,-7.4,8.4,-16,8,-12.5,8.3,-8737.7,4.2,-154.3,6.1,-41,7.5,63,7903,102.72,4.1
2023-03-17 00:20:00,-7.4,8.4,-16,8,-12.5,8.3,-8454.6,4.2,-154.1,6.1,-41.1,7.4,63,7902,102.71,4.1
2023-03-17 00:30:00,-7.4,8.3,-16,8,-12.6,8.3,-8304.2,4.3,-153.8,6,-41.2,7.4,63,7908,102.7,4
2023-03-17 00:40:00,-7.4,8.3,-16,7.9,-12.6,8.2,-8319.5,4.3,-153.9,6,-41.5,7.3,63,7907,102.7,3.9
2023-03-17 00:50:00,-7.4,8.3,-16,7.9,-12.6,8.2,-8038.9,4.4,-153.5,6,-41.6,7.2,63,7909,102.7,3.8
2023-03-17 01:00:00,-7.4,8.2,-16,7.9,-12.6,8.2,-7914,4.4,-153.3,5.9,-41.9,7.2,63,7907,102.7,3.8
2023-03-17 01:10:00,-7.5,8.2,-16,7.8,-12.6,8.1,-7818,4.6,-153.1,5.9,-42,7.2,63,7912,102.69,3.9
2023-03-17 01:20:00,-7.5,8.2,-16,7.8,-12.6,8.1,-7650.6,4.7,-152.9,6,-42.1,7.1,63,7913,102.68,4
2023-03-17 01:30:00,-7.5,8.2,-16,7.8,-12.6,8.1,-7604.9,4.7,-152.4,6,-42.4,7.1,63,7909,102.66,4.1
2023-03-17 01:40:00,-7.5,8.1,-16,7.7,-12.6,8,-7467.8,4.7,-151.7,6,-42.5,7.1,63,7911,102.67,4.2
2023-03-17 01:50:00,-7.5,8.1,-16,7.7,-12.6,8,-7414.7,4.6,-150.8,6,-42.8,7,63,7911,102.68,4.3
2023-03-17 02:00:00,-7.5,8.1,-16,7.7,-12.6,8,-7266,4.6,-150.3,5.9,-42.9,7,63,7913,102.68,4.4
2023-03-17 02:10:00,-7.5,8,-16,7.6,-12.6,8,-7306.3,4.6,-150,5.9,-43,7,63,7914,102.69,4.4
2023-03-17 02:20:00,-7.5,8,-16,7.6,-12.6,7.9,-7143.2,4.7,-149.8,5.9,-43.3,7,63,7912,102.71,4.5
2023-03-17 02:30:00,-7.5,8,-16,7.6,-12.6,7.9,-6964.6,4.6,-149.6,5.9,-43.4,6.9,63,7911,102.7,4.4
2023-03-17 02:40:00,-7.5,7.9,-16,7.5,-12.6,7.9,-7130.1,4.4,-149.6,5.8,-43.4,6.9,63,7912,102.68,4.3
2023-03-17 02:50:00,-7.5,7.9,-16,7.5,-12.6,7.8,-7024.2,4.2,-149.3,5.8,-43.6,6.9,63,7912,102.67,4.1
2023-03-17 03:00:00,-7.5,7.9,-16,7.5,-12.6,7.8,-7043.6,3.8,-148.8,5.7,-43.8,6.8,63,7914,102.66,3.9
2023-03-17 03:10:00,-7.5,7.9,-16,7.5,-12.6,7.8,-7032.3,3.6,-148.3,5.6,-43.9,6.8,63,7913,102.65,3.7
2023-03-17 03:20:00,-7.6,7.9,-16,7.4,-12.6,7.8,-6907.1,3.4,-148,5.4,-44.2,6.7,63,7912,102.63,3.5
